kill,teamSkill,maxLevel,maxSkill,maxRefine,version,board,specialImage
[{""name"":"""",""type"":""normal"",""charge"":"""",""num"":0,""description"":""          "",""tag"":[]
[{""name"":""沒有技能"",""type"":""normal"",""charge"":""CD"",""num"":0,""description"":""     沒有技能<span style='color: #666666; cursor: help;' title='這已是我們能作出的最好安排'>也沒有卡片</span>     "",""tag"":[]
RUE,,"[{""name"":""自由的意志"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     I. 解除【調查兵團】、【巨人】及自身屬性成員被封鎖的技能 (此技能無視封鎖技能)     1 回合內     II. 自身     ⓵ 攻擊力 6 倍     ⓶ 無視敵人防禦力     III. 攻擊敵人後暈擊敵方，使受影響目標無法行動，持續 1 回合     "",""tag"":[""解鎖"",""增傷"",""界王拳"",""破防"",""暈擊敵方"",""無法行動"",""敵身狀態""]
RUE,,"[{""name"":""自由的意志"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     I. 解除【調查兵團】、【巨人】及自身屬性成員被封鎖的技能 (此技能無視封鎖技能)     1 回合內     II. 自身     ⓵ 攻擊力 6 倍     ⓶ 無視敵人防禦力     III. 攻擊敵人後暈擊敵方，使受影響目標無法行動，持續 1 回合     "",""tag"":[""解鎖"",""增傷"",""界王拳"",""破防"",""暈擊敵方"",""無法行動"",""敵身狀態""]
RUE,,"[{""name"":""自由的意志"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     I. 解除【調查兵團】、【巨人】及自身屬性成員被封鎖的技能 (此技能無視封鎖技能)     1 回合內     II. 自身     ⓵ 攻擊力 6 倍     ⓶ 無視敵人防禦力     III. 攻擊敵人後暈擊敵方，使受影響目標無法行動，持續 1 回合     "",""tag"":[""解鎖"",""增傷"",""界王拳"",""破防"",""暈擊敵方"",""無法行動"",""敵身狀態""]
RUE,,"[{""name"":""自由的意志"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     I. 解除【調查兵團】、【巨人】及自身屬性成員被封鎖的技能 (此技能無視封鎖技能)     1 回合內     II. 自身     ⓵ 攻擊力 6 倍     ⓶ 無視敵人防禦力     III. 攻擊敵人後暈擊敵方，使受影響目標無法行動，持續 1 回合     "",""tag"":[""解鎖"",""增傷"",""界王拳"",""破防"",""暈擊敵方"",""無法行動"",""敵身狀態""]
RUE,,"[{""name"":""自由的意志"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     I. 解除【調查兵團】、【巨人】及自身屬性成員被封鎖的技能 (此技能無視封鎖技能)     1 回合內     II. 自身     ⓵ 攻擊力 6 倍     ⓶ 無視敵人防禦力     III. 攻擊敵人後暈擊敵方，使受影響目標無法行動，持續 1 回合     "",""tag"":[""解鎖"",""增傷"",""界王拳"",""破防"",""暈擊敵方"",""無法行動"",""敵身狀態""]
[{""name"":""雷光殛拳"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     每次只能選取 1 個效果。          效果1：     I. 完全回復生命力     II. <board 1>將第 1 直行的符石     ⇒ 轉化為光機械族強化符石</board>     III. <board 1>將第 2 直行的符石     ⇒ 轉化為心機械族強化符石</board>     1 回合內     IV. 延長移動符石時間至 15 秒     V. 將移動符石時觸碰的電擊、凍結、弱化、化血、石化符石狀態解除          效果2：     I. 扣除現有 5% 生命力     <board 2>II. 將第 5 直行的符石     ⇒ 轉化為心機械族強化符石</board>     III. <board 2>將第 6 直行的符石     ⇒ 轉化為光機械族強化符石</board>     1 回合內     IV. 自身     ⓵ 攻擊力 8 倍     ⓶ 無視「攻前盾」     ⓷ 無視「三屬盾」、「四屬盾」、「五屬盾」     "",""tag"":[""回血"",""符石轉光"",""符石轉心"",""符石轉光強化"",""符石轉心強化"",""機械族符石製造"",""固定版面"",""延長轉珠時間"",""電擊符石處理"",""凍結符石處理"",""弱化符石處理"",""化血符石處理"",""石化符石處理"",""我方扣血"",""增傷"",""界王拳"",""無視攻前盾"",""無視三屬盾"",""無視四屬盾"",""無視五屬盾""]
[{""name"":""酷刑教義"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     1 回合內     I. 敵方互相或自我進行 1 次攻擊     II. 攻擊敵方時使敵方身中烈毒：每回合受到自身攻擊力基值 1,000 倍的無屬性傷害，此傷害無視防禦力並持續到死亡     2 回合內     III. 自身     ⓵ 攻擊力 3 倍     ⓶ 無視「固定連擊盾」     IV. 消除屬性符石     ⇒ 自身追打該屬性攻擊 1 次     "",""tag"":[""魅惑敵方"",[""敵方烈毒"",-1],[""增傷"",2],[""界王拳"",2],[""無視固定連擊盾"",2],[""水屬追打"",2],[""火屬追打"",2],[""木屬追打"",2],[""光屬追打"",2],[""暗屬追打"",2],[""五屬追打"",2],[""自身追打"",2],""敵身狀態""]
[{""name"":""太陽之星"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     I. 移除所有符石     ⇒ <board>掉落固定版面的「火及光」機械族強化符石</board>     II. 將機械族成員的休眠狀態及疲憊狀態     ⇒ 變為亢奮狀態     III. 機械族成員     ⇒ 增加 2 回合亢奮狀態     1 回合內     IV. 機械族成員無視     ⓵「二屬盾」、「三屬盾」、「四屬盾」、「五屬盾」     ⓶「符石連擊零化」     V. 若隊長為「驕陽永耀 ‧ 阿圖姆」     ⓵ 將護盾減至 1     ⓶ 將被減去護盾值的 50% 加入「驕陽永耀 ‧ 阿圖姆」攻擊力基值     "",""tag"":[""移除"",""整版移除"",""移除強制掉落"",""固定版面"",""機械族符石製造"",""解除休眠"",""解除疲憊"",[""亢奮狀態"",2],""無視二屬盾"",""無視三屬盾"",""無視四屬盾"",""無視五屬盾"",""無視追擊零化"",""增傷"",""界王拳""]
[{""name"":""殞命模式"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     I. 自身陷入 6 回合殞命輪迴     II. 殞命輪迴倒數期間     ⇒ 自身攻擊力及回復力 3 倍     6 回合內     III. 自身無視「指定連擊法印」     IV. 每回合刷新護盾     "",""tag"":[[""增傷"",6],[""界王拳"",6],[""增回"",6],[""無視連擊法印"",6],[""刷新護盾"",6]]
[{""name"":""暗域盜術"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     I. 引爆自身及身旁成員直行的符石     ⇒ 掉落暗強化符石     1 回合內     II. 將身旁成員的攻擊力基值減至 0     III. 將被減去攻擊力基值的 2.5 倍     ⇒ 加入自身攻擊力基值     "",""tag"":[""引爆"",""直行引爆"",""引爆強制掉落"",""我方減攻"",""增傷"",""界王拳""]
[{""name"":""永生咒"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     1 回合內     I. 火屬性及神族成員     ⇒ 無視「指定形狀盾」     II. 延長移動符石時間 10 秒     III. 無視「黏腐」     IV. 移動符石時每觸碰 1 次「黏腐」位置     ⇒ 回復 10% 生命力     ⇒ 直至生命力全滿     V. 自身攻擊敵方時使敵方身中烈毒：每回合受到自身攻擊力基值 1,000 倍的無屬性傷害，此傷害無視防禦力並持續至死亡     "",""tag"":[""無視拼圖盾"",""延長轉珠時間"",""無視黏腐"",""回血"",[""敵方烈毒"",-1],""敵身狀態""]
[{""name"":""石化宣告"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     I. 引爆風化及石化符石     II. 石化敵方全體，持續 2 回合     若敵人攻擊力大於我方生命力上限     ⇒ 則石化該敵人，使受影響目標無法行動，持續 2 回合     III. 效果持續期間     ⇒ 觸碰「暴風」仍可移動符石     "",""tag"":[""引爆"",""風化符石處理"",""石化符石處理"",[""石化敵方"",2],[""無法行動"",2],[""無視暴風"",2],""敵身狀態""]
[{""name"":""連擊頌詠 ‧ 龍"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     I. 將所有符石     ⇒ 添加為龍族符石     1 回合內     II. 根據首批消除龍族符石數量     ⇒ 增加相同的連擊 (Combo) 數目     III. 若隊中只有龍類成員     ⇒ 2 回合內，所受傷害不會使你死亡     "",""tag"":[""龍族符石製造"",""增加Combo"",[""意志"",2],""多重左上狀態""]
[{""name"":""刀下斷魂"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     1 回合內     I. 將移動符石時觸碰的首 5 粒符石     ⇒ 轉化為起手的屬性強化符石     II. 增加 10 連擊 (Combo)     III. 以【十】形首批消除 1 組 ≥5 粒符石     ⇒ 該回合不會扣減技能持續回合     IV. 效果結束後     ⓵ 暗屬性妖精類成員     ▋ 增加 1 回合亢奮狀態     ▋ 技能 CD -1     1 回合內     ⓶ 消除符石後     ⇒ 掉落的心符石必定相連     "",""tag"":[""符石轉水"",""符石轉火"",""符石轉木"",""符石轉光"",""符石轉暗"",""符石轉水強化"",""符石轉火強化"",""符石轉木強化"",""符石轉光強化"",""符石轉暗強化"",""軌跡轉化"",""增加Combo"",""亢奮狀態"",""增傷"",""減CD""]
[{""name"":""扭曲滅殺"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     I. 當前生命力變為總生命力 50%     II. 引爆火、木、暗符石、風化及凍結符石     ⇒ 掉落「水、光及心」強化符石     1 回合內     III. 無視「燃燒」     IV. 自身攻擊力 5 倍     V. 將自身對敵方造成攻擊傷害的 10% 轉化為生命力     VI. 若隊長為人類、妖精類或魔族成員     ⇒「灼熱地型」傷害減少 100%     "",""tag"":[""我方扣血"",""回血"",""引爆"",""火符石引爆"",""木符石引爆"",""暗符石引爆"",""風化符石處理"",""凍結符石處理"",""引爆強制掉落"",""無視燃燒"",""增傷"",""界王拳"",""我方傷害吸收"",""無視灼熱地型""]
[{""name"":""忍術精義 ‧ 陽"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     I. 點選場上 1 粒符石     ⇒ 將該符石及其四周的符石轉化為光強化符石     II. 若點選的為光符石或隊中有「疏狂妖刀客 ‧ 柳生十兵衛」，每回合自身首次發動技能     ⇒ 自身技能 CD -5     1 回合內     III. 以【十】形消除 1 組 ≥5 粒符石     ⇒ 自身追打 3 次     "",""tag"":[""符石轉光"",""符石轉光強化"",""減CD"",""光屬追打"",""自身追打""]
[{""name"":""忍術精義 ‧ 陰"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     I. 點選場上 1 粒符石     ⇒ 將該符石及其四周的符石轉化為暗強化符石     II. 若點選的為暗符石或隊中有「疏狂妖刀客 ‧ 柳生十兵衛」，每回合自身首次發動技能     ⇒ 自身技能 CD -5     1 回合內     III. 以【十】形消除 1 組 ≥5 粒符石     ⇒ 自身追打 3 次     "",""tag"":[""符石轉暗"",""符石轉暗強化"",""減CD"",""暗屬追打"",""自身追打""]
[{""name"":""忍盜攻略"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     I. 將全體敵人的攻擊力減至 0，效果持續 2 回合     2 回合內     II. 將上述攻擊力最高的敵人被減去的攻擊力     ⇒ 加入自身攻擊力基值     ⇒ 最多可加至 50,000     III. 自身追打五屬攻擊各 1 次     IV. 自身無視「五屬盾」     "",""tag"":[[""敵方減攻"",2],[""增傷"",2],[""界王拳"",2],[""水屬追打"",2],[""火屬追打"",2],[""木屬追打"",2],[""光屬追打"",2],[""暗屬追打"",2],[""五屬追打"",2],[""自身追打"",2],[""無視五屬盾"",2],""敵身狀態""]
[{""name"":""魔刀連環"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     隊中攻擊力最高 (最左方) 的 1 個魔族成員     ⓵ 以 50% 攻擊力追打五屬攻擊各 1 次     ⓶ 無視「攻前盾」     效果持續至該魔族成員沒有發動攻擊     "",""tag"":[[""水屬追打"",-1],[""火屬追打"",-1],[""木屬追打"",-1],[""光屬追打"",-1],[""暗屬追打"",-1],[""五屬追打"",-1],[""無視攻前盾"",-1]]
[{""name"":""沒有技能"",""type"":""normal"",""charge"":""CD"",""num"":0,""description"":""     沒有技能     "",""tag"":[]
[{""name"":""初心光芒"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     I. 完全回復生命力     II. 點選元素法陣上的符石 1 次     ⇒ 將 3 粒符石     ⇒ 轉化為該種神族強化符石     1 回合內     III. 全隊攻擊力 2 倍     IV. 延長移動符石時間至 15 秒     V. 可任意移動符石而不會發動消除     VI. 發動「冒險指引 ‧ 愛希莉」角色符石     ⇒「冒險指引 ‧ 愛希莉」無視     ⓵「固定連擊盾」     ⓶「指定形狀盾」     VII. 以攻前炮擊或攻擊傷害擊斃敵人，回合結束時     ⇒ 自身技能 CD -2     "",""tag"":[""回血"",""符石轉水"",""符石轉火"",""符石轉木"",""符石轉光"",""符石轉暗"",""符石轉心"",""符石轉水強化"",""符石轉火強化"",""符石轉木強化"",""符石轉光強化"",""符石轉暗強化"",""符石轉心強化"",""神族符石製造"",""增傷"",""延長轉珠時間"",""排珠"",""無視固定連擊盾"",""無視拼圖盾"",""減CD""]
"[{""name"":""咒言"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     I. 將場上的符石     ⇒ 變回原始模樣     II. 延遲全體敵人行動 1 回合，若隊長為【咒術師】成員     ⓵ 則延遲全體敵人行動 2 回合     ⓶ 完全回復生命力     "",""tag"":[""還原版面"",[""延遲"",2],""回血"",""敵身狀態""]
"[{""name"":""特級咒具 · 游雲"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     I. <board>將最頂 1 橫行的符石     ⇒ 轉化為火人族強化符石</board>     II. <board>將最底 1 橫行的符石     ⇒ 轉化為心人族強化符石</board>     1 回合內     III. 自身攻擊力 4 倍     IV. 若隊中有 ≥2 個【咒術師】成員     ⇒ 全隊無視「固定連擊盾」     "",""tag"":[""符石轉火"",""符石轉火強化"",""符石轉心"",""符石轉心強化"",""人族符石製造"",""固定版面"",""增傷"",""界王拳"",""無視固定連擊盾""]
"[{""name"":""激震掌"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     I. 引爆心符石     ⇒ 掉落木獸族強化符石，若發動技能時場上沒有心符石     ⇒ 則將所有符石轉化為獸族強化符石     II. 【咒術師】及獸類成員     ⓵ 攻擊力 1.6 倍     ⓶ 無視「指定形狀盾」     效果持續至首批消除心符石          1 回合內     III. 若隊長為【咒術師】或獸類成員     ⓵ 獸族符石兼具所有種族符石效果     ⓶ 所受傷害不會使你死亡     "",""tag"":[""引爆"",""心符石引爆"",""引爆強制掉落"",""符石強化"",""獸族符石製造"",[""增傷"",-1],[""無視拼圖盾"",-1],""意志"",""多重左上狀態""]
"[{""name"":""逕庭拳"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     I. 引爆所有符石、凍結及石化符石     ⇒ <board1>掉落固定版面的「五屬及心」強化符石</board>     1 回合內     II. 自身     ⓵ 攻擊力 4 倍     ⓶ 以 2 倍攻擊力     ⇒ 追打水屬性攻擊 1 次     III. 以攻前炮擊或攻擊傷害擊斃敵人     ⇒「虎杖悠仁」及「東堂葵」技能 CD -3     "",""tag"":[""引爆"",""整版引爆"",""凍結符石處理"",""石化符石處理"",""引爆強制掉落"",""固定版面"",""五屬版面"",""五屬心版面"",""增傷"",""界王拳"",""水屬追打"",""自身追打"",""減CD""]
"[{""name"":""術式順轉「蒼」 術式反轉「赫」"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     I. 解除「五條悟」被封鎖的技能、疲憊、休眠、風壓狀態 (此技能無視封鎖、休眠、風壓技能)     II. 引爆右方 3 直行的符石     ⇒ <board>掉落固定數量及位置的「光、水及心」強化符石</board>     III. 引爆左方 3 直行的符石     ⇒ <board>掉落固定數量及位置的「暗、火及木」強化符石</board>     1 回合內     IV. 自身攻擊力 5 倍     V. 消除符石後首批及第 2 批     ⇒ 掉落自身屬性強化符石     VI. 自身無視     ▋「固定連擊盾」     ▋「反首消符石盾」     "",""tag"":[""解鎖"",""解除疲憊"",""解除休眠"",""解除風壓"",""引爆"",""整版引爆"",""引爆強制掉落"",""固定版面"",""五屬版面"",""五屬心版面"",""增傷"",""界王拳"",""天降強制掉落"",""無視固定連擊盾"",""無視反首消盾""]
